"","gene","BOOST_Ising","BOOST_GP","SPARK","BinSpect"
"14162","Pik3r5",0,0,0,0
"14163","Neil1",0,0,0,0
"14164","Zfp114",0,0,0,0
"14165","Kcnk15",0,0,0,0
"14166","Snord47",0,0,0,0
"14167","Gcfc2",0,0,0,0
"14168","X2600006L11Rik",0,0,0,0
"14169","Emp1",0,0,0,0
"14170","Traf1",0,0,0,0
"14171","BC028528",0,0,0,0
"14172","Icos",0,0,0,0
"14173","Tex16",0,0,0,0
"14174","Cpxm2",0,0,0,0
"14175","Mylpf",0,0,0,0
"14176","Catsper2",0,0,0,0
"14177","Olfr1426",0,0,0,0
"14178","Olfr122",0,0,0,0
"14179","Mlxipl",0,0,0,0
"14180","Ccl2",0,0,0,0
"14181","Pga5",0,0,0,0
"14182","X1700016C15Rik",0,0,0,0
"14183","Ccdc63",0,0,0,0
"14184","Zfp879",0,0,0,0
"14185","Cd28",0,0,0,0
"14186","Tcp11l1",0,0,0,0
"14187","Nr1i3",0,0,0,0
"14188","Lhfpl5",0,0,0,0
"14189","Ggt1",0,0,0,0
"14190","Smok4a",0,0,0,0
"14191","Ubxn10",0,0,0,0
"14192","X5530401A14Rik",0,0,0,0
"14193","Ubd",0,0,0,0
"14194","Gm973",0,0,0,0
"14195","Gm1564",0,0,0,0
"14196","Tph1",0,0,0,0
"14197","Cyr61",0,0,0,0
"14198","Pthlh",0,0,0,0
"14199","Muc1",0,0,0,0
"14200","Acad12",0,0,0,0
"14201","AI317395",0,0,0,0
"14202","Cd180",0,0,0,0
"14203","Slc6a20a",0,0,0,0
"14204","Pcdhga9",0,0,0,0
"14205","Dct",0,0,0,0
"14206","Mgat5",0,0,0,0
"14207","Palld",0,0,0,0
"14208","X8430408G22Rik",0,0,0,0
"14209","X9330162012Rik",0,0,0,0
"14210","X2410133F24Rik",0,0,0,0
"14211","Stub1",0,0,0,0
"14212","X1700018A04Rik",0,0,0,0
"14213","Adrb2",0,0,0,0
"14214","Gm5",0,0,0,0
"14215","Cd163l1",0,0,0,0
"14216","Gbp10",0,0,0,0
"14217","Gm10409",0,0,0,0
"14218","C5ar2",0,0,0,0
"14219","Gm13152",0,0,0,0
"14220","Grrp1",0,0,0,0
"14221","Fam111a",0,0,0,0
"14222","X4921507L20Rik",0,0,0,0
"14223","Eid3",0,0,0,0
"14224","Igsf9b",0,0,0,0
"14225","X1700009P17Rik",0,0,0,0
"14226","Tecta",0,0,0,0
"14227","Pld5",0,0,0,0
"14228","Sdcbp2",0,0,0,0
"14229","Card11",0,0,0,0
"14230","Sapcd2",0,0,0,0
"14231","Zc3h12b",0,0,0,0
"14232","Pigg",0,0,0,0
"14233","Mybpc2",0,0,0,0
"14234","Rnu12",0,0,0,0
"14235","Olfr1033",0,0,0,0
"14236","Gdpd4",0,0,0,0
"14237","Tdo2",0,0,0,0
"14238","Capn9",0,0,0,0
"14239","Asgr2",0,0,0,0
"14240","X4931429I11Rik",0,0,0,0
"14241","Cbln3",0,0,0,0
"14242","Serpinb6b",0,0,0,0
"14243","X4930577N17Rik",0,0,0,0
"14244","Gli3",0,0,0,0
"14245","A730017L22Rik",0,0,0,0
"14246","Adgb",0,0,0,0
"14247","Kcnh6",0,0,0,0
"14248","Fgf7",0,0,0,0
"14249","Osbpl10",0,0,0,0
"14250","Spata19",0,0,0,0
"14251","Dscc1",0,0,0,0
"14252","Gm9054",0,0,0,0
"14253","C1qtnf7",0,0,0,0
"14254","X4921501E09Rik",0,0,0,0
"14255","Plekhh1",0,0,0,0
"14256","Il17re",0,0,0,0
"14257","X1700023L04Rik",0,0,0,0
"14258","Upk3a",0,0,0,0
"14259","Pkd1",0,0,0,0
"14260","X4930555G01Rik",0,0,0,0
"14261","Mir300",0,0,0,0
"14262","X9430037G07Rik",0,0,0,0
"14263","Wnt10a",0,0,0,0
"14264","X2810007J24Rik",0,0,0,0
"14265","Fgf18",0,0,0,0
"14266","Tenm1",0,0,0,0
"14267","Ky",0,0,0,0
"14268","Marveld2",0,0,0,0
"14269","X1700001C02Rik",0,0,0,0
"14270","Gm4285",0,0,0,0
"14271","Tmem74b",0,0,0,0
"14272","Ang",0,0,0,0
"14273","Serpine1",0,0,0,0
"14274","Tcp10b",0,0,0,0
"14275","Htra4",0,0,0,0
"14276","Hyls1",0,0,0,0
"14277","Amt",0,0,0,0
"14278","Ect2",0,0,0,0
"14279","Dqx1",0,0,0,0
"14280","X9530026P05Rik",0,0,0,0
"14281","Ttc16",0,0,0,0
"14282","Mctp2",0,0,0,0
"14283","AA467197",0,0,0,0
"14284","Usf1",0,0,0,0
"14285","Pbk",0,0,0,0
"14286","Tdrd9",0,0,0,0
"14287","Tomt",0,0,0,0
"14288","Cdca3",0,0,0,0
"14289","Cenpn",0,0,0,0
"14290","Gck",0,0,0,0
"14291","Xlr3a",0,0,0,0
"14292","Rnf207",0,0,0,0
"14293","Lgals12",0,0,0,0
"14294","Dennd1c",0,0,0,0
"14295","Tnfaip3",0,0,0,0
"14296","Steap3",0,0,0,0
"14297","Mki67",0,0,0,0
"14298","Mtfr2",0,0,0,0
"14299","Gabrr1",0,0,0,0
"14300","X5930430L01Rik",0,0,0,0
"14301","Dcaf12l2",0,0,0,0
"14302","Npc1l1",0,0,0,0
"14303","Snora23",0,0,0,0
"14304","Slc36a4",0,0,0,0
"14305","Mei4",0,0,0,0
"14306","Gabbr2",0,0,0,0
"14307","Mir124a.2",0,0,0,0
"14308","Rpusd3",0,0,0,0
"14309","Lepr",0,0,0,0
"14310","Gm11974",0,0,0,0
"14311","Gusb",0,0,0,0
"14312","Fezf1",0,0,0,0
"14313","Zglp1",0,0,0,0
"14314","Pcdhgb5",0,0,0,0
"14315","A230072C01Rik",0,0,0,0
"14316","Gm21284",0,0,0,0
"14317","Htr6",0,0,0,0
"14318","Morn3",0,0,0,0
"14319","Figf",0,0,0,0
"14320","Zfp935",0,0,0,0
"14321","Cenpk",0,0,0,0
"14322","Supt20",0,0,0,0
"14323","Ppp1r42",0,0,0,0
"14324","Adam3",0,0,0,0
"14325","Fam89a",0,0,0,0
"14326","Ear2",0,0,0,0
"14327","Gm13704",0,0,0,0
"14328","Esm1",0,0,0,0
"14329","Krt28",0,0,0,0
"14330","Ccl12",0,0,0,0
"14331","Il11",0,0,0,0
"14332","Wnt2",0,0,0,0
"14333","Lmbrd2",0,0,0,0
"14334","Tnfrsf1b",0,0,0,0
"14335","Fbxl18",0,0,0,0
"14336","X2700081L22Rik",0,0,0,0
"14337","Hdc",0,0,0,0
"14338","Adcy3",0,0,0,0
"14339","Mettl20",0,0,0,0
"14340","Slc9b2",0,0,0,0
"14341","Nrg4",0,0,0,0
"14342","Cox4i2",0,0,0,0
"14343","Xlr3c",0,0,0,0
"14344","Mir181a.1",0,0,0,0
"14345","D1Pas1",0,0,0,0
"14346","Snord35a",0,0,0,0
"14347","Atp2c2",0,0,0,0
"14348","Rbks",0,0,0,0
"14349","Dmrta1",0,0,0,0
"14350","Baiap2l1",0,0,0,0
"14351","Mir1931",0,0,0,0
"14352","Cryba4",0,0,0,0
"14353","Fam194a",0,0,0,0
"14354","Apobec4",0,0,0,0
"14355","Slc17a9",0,0,0,0
"14356","X1700001K19Rik",0,0,0,0
"14357","Gk5",0,0,0,0
"14358","X4933426D04Rik",0,0,0,0
"14359","Ckap2l",0,0,0,0
"14360","X2210404O09Rik",0,0,0,0
"14361","Kctd10",0,0,0,0
"14362","Ccl24",0,0,0,0
"14363","Satl1",0,0,0,0
"14364","Cacng1",0,0,0,0
"14365","D730039F16Rik",0,0,0,0
"14366","Foxf1",0,0,0,0
"14367","Zfp455",0,0,0,0
"14368","Myo1f",0,0,0,0
"14369","Cass4",0,0,0,0
"14370","Zfp418",0,0,0,0
"14371","Foxr2",0,0,0,0
"14372","Asb4",0,0,0,0
"14373","Adora3",0,0,0,0
"14374","Emilin2",0,0,0,0
"14375","Cacna1f",0,0,0,0
"14376","Gm13247",0,0,0,0
"14377","C430049B03Rik",0,0,0,0
"14378","Igf2as",0,0,0,0
"14379","Ccdc113",0,0,0,0
"14380","Sec31b",0,0,0,0
"14381","Pgpep1l",0,0,0,0
"14382","Ano7",0,0,0,0
"14383","X2510003D18Rik",0,0,0,0
"14384","Ccm2l",0,0,0,0
"14385","Pcdhgc4",0,0,0,0
"14386","Kcnk5",0,0,0,0
"14387","Cdnf",0,0,0,0
"14388","Adam4",0,0,0,0
"14389","Adcy4",0,0,0,0
"14390","Slc26a2",0,0,0,0
"14391","Ncapg2",0,0,0,0
"14392","Pemt",0,0,0,0
"14393","Neil3",0,0,0,0
"14394","Odf3b",0,0,0,0
"14395","Csf2rb",0,0,0,0
"14396","Apoa1",0,0,0,0
"14397","Lman1l",0,0,0,0
"14398","Tslp",0,0,0,0
"14399","E430018J23Rik",0,0,0,0
"14400","Pde6g",0,0,0,0
"14401","X9830147E19Rik",0,0,0,0
"14402","X4921533I20Rik",0,0,0,0
"14403","Dock8",0,0,0,0
"14404","Bcl2a1b",0,0,0,0
"14405","Dnm3os",0,0,0,0
"14406","Fam83h",0,0,0,0
"14407","Zap70",0,0,0,0
"14408","Rhbg",0,0,0,0
"14409","Ggcx",0,0,0,0
"14410","Mpzl3",0,0,0,0
"14411","X2010308F09Rik",0,0,0,0
"14412","Dnaaf1",0,0,0,0
"14413","Aoc2",0,0,0,0
"14414","Ccdc22",0,0,0,0
"14415","X5930412G12Rik",0,0,0,0
"14416","Ptx3",0,0,0,0
"14417","Batf2",0,0,0,0
"14418","Shcbp1l",0,0,0,0
"14419","Csf3r",0,0,0,0
"14420","X1700093K21Rik",0,0,0,0
"14421","AF357426",0,0,0,0
"14422","R74862",0,0,0,0
"14423","Dhrs7c",0,0,0,0
"14424","Snord110",0,0,0,0
"14425","Dffb",0,0,0,0
"14426","Myl1",0,0,0,0
"14427","Tusc5",0,0,0,0
"14428","Galr2",0,0,0,0
"14429","Cdhr2",0,0,0,0
"14430","Rnf32",0,0,0,0
"14431","Endou",0,0,0,0
"14432","X4930444P10Rik",0,0,0,0
"14433","Gm14137",0,0,0,0
"14434","Ly6k",0,0,0,0
"14435","Fndc9",0,0,0,0
"14436","Gm13315",0,0,0,0
"14437","Pon3",0,0,0,0
"14438","Afp",0,0,0,0
"14439","Gm10560",0,0,0,0
"14440","Creb5",0,0,0,0
"14441","Cachd1",0,0,0,0
"14442","Vmn1r51",0,0,0,0
"14443","Slc5a11",0,0,0,0
"14444","Stat4",0,0,0,0
"14445","Gbp9",0,0,0,0
"14446","Lrr1",0,0,0,0
"14447","Slc28a2",0,0,0,0
"14448","Mmp13",0,0,0,0
"14449","March10",0,0,0,0
"14450","AW146154",0,0,0,0
"14451","Msc",0,0,0,0
"14452","Naalad2",0,0,0,0
"14453","X6330415B21Rik",0,0,0,0
"14454","X4930556J02Rik",0,0,0,0
"14455","Hephl1",0,0,0,0
"14456","Olfml2b",0,0,0,0
"14457","Gpr143",0,0,0,0
"14458","Tlr1",0,0,0,0
"14459","X4932438H23Rik",0,0,0,0
"14460","Slc43a1",0,0,0,0
"14461","Asic3",0,0,0,0
"14462","Dnahc8",0,0,0,0
"14463","Lif",0,0,0,0
"14464","Tacr3",0,0,0,0
"14465","Galc",0,0,0,0
"14466","X2010005H15Rik",0,0,0,0
"14467","Apol6",0,0,0,0
"14468","Psapl1",0,0,0,0
"14469","X4921530D09Rik",0,0,0,0
"14470","Vgll2",0,0,0,0
"14471","Agr2",0,0,0,0
"14472","A930001A20Rik",0,0,0,0
"14473","Grk4",0,0,0,0
"14474","Tmem30b",0,0,0,0
"14475","Gm3833",0,0,0,0
"14476","Clspn",0,0,0,0
"14477","Nutm1",0,0,0,0
"14478","Gm15706",0,0,0,0
"14479","Fasl",0,0,0,0
"14480","X1700095B22Rik",0,0,0,0
"14481","Plscr3",0,0,0,0
"14482","Twist1",0,0,0,0
"14483","Mob3a",0,0,0,0
"14484","Rad51b",0,0,0,0
"14485","Psd4",0,0,0,0
"14486","Ltk",0,0,0,0
"14487","Gm8234",0,0,0,0
"14488","Procr",0,0,0,0
"14489","Edaradd",0,0,0,0
"14490","Cd300a",0,0,0,0
"14491","X1810007D17Rik",0,0,0,0
"14492","Il2rg",0,0,0,0
"14493","Krtcap3",0,0,0,0
"14494","Enpp3",0,0,0,0
"14495","X5830454E08Rik",0,0,0,0
"14496","Foxs1",0,0,0,0
"14497","C1s",0,0,0,0
"14498","B430212C06Rik",0,0,0,0
"14499","Cdkl1",0,0,0,0
"14500","C1rb",0,0,0,0
"14501","X1600014C23Rik",0,0,0,0
"14502","Ghdc",0,0,0,0
"14503","Rnd2",0,0,0,0
"14504","Syce1",0,0,0,0
"14505","Nmrk2",0,0,0,0
"14506","Clcn6",0,0,0,0
"14507","Nppb",0,0,0,0
"14508","Acnat2",0,0,0,0
"14509","Il10ra",0,0,0,0
"14510","Ifitm6",0,0,0,0
"14511","Rab27a",0,0,0,0
"14512","Mmp20",0,0,0,0
"14513","Nsun3",0,0,0,0
"14514","Clec4a2",0,0,0,0
"14515","X1700045I19Rik",0,0,0,0
"14516","Zfp618",0,0,0,0
"14517","Cyp27b1",0,0,0,0
"14518","Gm8221",0,0,0,0
"14519","Bub1b",0,0,0,0
"14520","Npm2",0,0,0,0
"14521","Atg9b",0,0,0,0
"14522","Pask",0,0,0,0
"14523","Tgfb1",0,0,0,0
"14524","Zfp759",0,0,0,0
"14525","Slc25a21",0,0,0,0
"14526","H2.Q5",0,0,0,0
"14527","X2700038G22Rik",0,0,0,0
"14528","Xrra1",0,0,0,0
"14529","Shcbp1",0,0,0,0
"14530","Tmem236",0,0,0,0
"14531","Wfdc3",0,0,0,0
"14532","X1700008F21Rik",0,0,0,0
"14533","Slc5a8",0,0,0,0
"14534","Ccdc88b",0,0,0,0
"14535","Areg",0,0,0,0
"14536","C130026L21Rik",0,0,0,0
"14537","Snord4a",0,0,0,0
"14538","Cercam",0,0,0,0
"14539","X1700011I03Rik",0,0,0,0
"14540","Gltscr1",0,0,0,0
"14541","Tymp",0,0,0,0
"14542","Mansc4",0,0,0,0
"14543","BC018473",0,0,0,0
"14544","Gm14305",0,0,0,0
"14545","Tmem170",0,0,0,0
"14546","Pgap2",0,0,0,0
"14547","Snord22",0,0,0,0
"14548","Mup4",0,0,0,0
"14549","Cacng8",0,0,0,0
"14550","Cgn",0,0,0,0
"14551","Agbl3",0,0,0,0
"14552","Kcnn3",0,0,0,0
"14553","Scn4b",0,0,0,0
"14554","X4833411C07Rik",0,0,0,0
"14555","Cacng7",0,0,0,0
"14556","Chst5",0,0,0,0
"14557","Pabpn1l",0,0,0,0
"14558","Vmn1r67",0,0,0,0
"14559","Apobr",0,0,0,0
"14560","Gm14446",0,0,0,0
"14561","A930024E05Rik",0,0,0,0
"14562","X4922501L14Rik",0,0,0,0
"14563","Dlec1",0,0,0,0
"14564","X1700008J07Rik",0,0,0,0
"14565","Rnase1",0,0,0,0
"14566","Il1rapl2",0,0,0,0
"14567","Col13a1",0,0,0,0
"14568","Folr2",0,0,0,0
"14569","Kri1",0,0,0,0
"14570","Gpr97",0,0,0,0
"14571","Slc23a1",0,0,0,0
"14572","Chaf1b",0,0,0,0
"14573","Mir9.1",0,0,0,0
"14574","Gm10280",0,0,0,0
"14575","Zfp963",0,0,0,0
"14576","Erich2",0,0,0,0
"14577","Fbxl15",0,0,0,0
"14578","Sel1l2",0,0,0,0
"14579","Gchfr",0,0,0,0
"14580","Timd2",0,0,0,0
"14581","Kif24",0,0,0,0
"14582","Phf11d",0,0,0,0
"14583","Pou5f1",0,0,0,0
"14584","X1700034G24Rik",0,0,0,0
"14585","Liph",0,0,0,0
"14586","Rpl26",0,0,0,0
"14587","Il25",0,0,0,0
"14588","Pkdrej",0,0,0,0
"14589","Tmco5",0,0,0,0
"14590","Nnmt",0,0,0,0
"14591","Cntn5",0,0,0,0
"14592","Ticrr",0,0,0,0
"14593","Cd109",0,0,0,0
"14594","Tgm1",0,0,0,0
"14595","Nusap1",0,0,0,0
"14596","Pappa2",0,0,0,0
"14597","Spdef",0,0,0,0
"14598","Pcdhga6",0,0,0,0
"14599","Mir3967",0,0,0,0
"14600","Snora7a",0,0,0,0
"14601","Tmem241",0,0,0,0
"14602","Hand2",0,0,0,0
"14603","Zbtb12",0,0,0,0
"14604","Edar",0,0,0,0
"14605","AU041133",0,0,0,0
"14606","Pkhd1l1",0,0,0,0
"14607","Ppp1r13l",0,0,0,0
"14608","Sec16b",0,0,0,0
"14609","Syt17",0,0,0,0
"14610","Zbtb8b",0,0,0,0
"14611","Ppp1r32",0,0,0,0
"14612","Ccdc11",0,0,0,0
"14613","Hlx",0,0,0,0
"14614","Gm14743",0,0,0,0
"14615","Snora15",0,0,0,0
"14616","Lrriq1",0,0,0,0
"14617","Lilra5",0,0,0,0
"14618","Kif14",0,0,0,0
"14619","Myh7b",0,0,0,0
"14620","X1700028P14Rik",0,0,0,0
"14621","X1500015O10Rik",0,0,0,0
"14622","Gm7457",0,0,0,0
"14623","Capsl",0,0,0,0
"14624","Noc4l",0,0,0,0
"14625","Pip5kl1",0,0,0,0
"14626","Fcrl1",0,0,0,0
"14627","Ppp1r3e",0,0,0,0
"14628","Gm16516",0,0,0,0
"14629","Lrrc47",0,0,0,0
"14630","Usp18",0,0,0,0
"14631","E230008N13Rik",0,0,0,0
"14632","Ar",0,0,0,0
"14633","AF357425",0,0,0,0
"14634","Tcf23",0,0,0,0
"14635","Ccr9",0,0,0,0
"14636","G6pc",0,0,0,0
"14637","Pde6a",0,0,0,0
"14638","X9530026F06Rik",0,0,0,0
"14639","Dio3",0,0,0,0
"14640","Pot1b",0,0,0,0
"14641","Pigw",0,0,0,0
"14642","Abca8a",0,0,0,0
"14643","Car13",0,0,0,0
"14644","Ggn",0,0,0,0
"14645","Cenph",0,0,0,0
"14646","Trpv6",0,0,0,0
"14647","Ccdc79",0,0,0,0
"14648","X1700001J03Rik",0,0,0,0
"14649","Nr4a3",0,0,0,0
"14650","Tmem132d",0,0,0,0
"14651","Efna3",0,0,0,0
"14652","Xlr",0,0,0,0
"14653","Alg1",0,0,0,0
"14654","Pyhin1",0,0,0,0
"14655","Bfsp1",0,0,0,0
"14656","Cdsn",0,0,0,0
"14657","Cd22",0,0,0,0
"14658","Klhl3",0,0,0,0
"14659","Gstcd",0,0,0,0
"14660","Clrn1",0,0,0,0
"14661","Lep",0,0,0,0
"14662","Rpusd4",0,0,0,0
"14663","Klhl34",0,0,0,0
"14664","Gpr82",0,0,0,0
"14665","Cntnap3",0,0,0,0
"14666","Hcst",0,0,0,0
"14667","Chrna1",0,0,0,0
"14668","Zfp184",0,0,0,0
"14669","Vwa7",0,0,0,0
"14670","Gli1",0,0,0,0
"14671","D130017N08Rik",0,0,0,0
"14672","Tmc1",0,0,0,0
"14673","X4833418N02Rik",0,0,0,0
"14674","Slc22a13b.ps",0,0,0,0
"14675","Abca4",0,0,0,0
"14676","Fgfr4",0,0,0,0
"14677","Ube2c",0,0,0,0
"14678","Gm4013",0,0,0,0
"14679","Zbtb32",0,0,0,0
"14680","Fam46c",0,0,0,0
"14681","Col26a1",0,0,0,0
"14682","Nmbr",0,0,0,0
"14683","BC025920",0,0,0,0
"14684","Gm711",0,0,0,0
"14685","A430088P11Rik",0,0,0,0
"14686","Klk8",0,0,0,0
"14687","X1700040L02Rik",0,0,0,0
"14688","Gm15663",0,0,0,0
"14689","Gsg1l",0,0,0,0
"14690","Tfr2",0,0,0,0
"14691","Stxbp3b",0,0,0,0
"14692","Olfr536",0,0,0,0
"14693","Ccdc155",0,0,0,0
"14694","Syna",0,0,0,0
"14695","Aldh8a1",0,0,0,0
"14696","S100a2",0,0,0,0
"14697","X6030407O03Rik",0,0,0,0
"14698","Irak3",0,0,0,0
"14699","Zfp446",0,0,0,0
"14700","Chodl",0,0,0,0
"14701","X4930479D17Rik",0,0,0,0
"14702","Tjp3",0,0,0,0
"14703","Mir670",0,0,0,0
"14704","X4930593A02Rik",0,0,0,0
"14705","X2010109I03Rik",0,0,0,0
"14706","Kdm4d",0,0,0,0
"14707","BC064078",0,0,0,0
"14708","Six2",0,0,0,0
"14709","Apom",0,0,0,0
"14710","Zfp825",0,0,0,0
"14711","Wnt2b",0,0,0,0
"14712","X1700058G18Rik",0,0,0,0
"14713","Zfp874a",0,0,0,0
"14714","Clec4n",0,0,0,0
"14715","C1qtnf2",0,0,0,0
"14716","Gm5065",0,0,0,0
"14717","Zfp382",0,0,0,0
"14718","Clec9a",0,0,0,0
"14719","Rnf135",0,0,0,0
"14720","Akr1b3",0,0,0,0
"14721","Snora34",0,0,0,0
"14722","Msh4",0,0,0,0
"14723","X1500017E21Rik",0,0,0,0
"14724","Mup8",0,0,0,0
"14725","Tubd1",0,0,0,0
"14726","St8sia6",0,0,0,0
"14727","A730020E08Rik",0,0,0,0
"14728","Phex",0,0,0,0
"14729","Ndst4",0,0,0,0
"14730","Nxf7",0,0,0,0
"14731","Mst1r",0,0,0,0
"14732","Npas1",0,0,0,0
"14733","Kif23",0,0,0,0
"14734","Rin3",0,0,0,0
"14735","Il20ra",0,0,0,0
"14736","Gm5134",0,0,0,0
"14737","Fat2",0,0,0,0
"14738","Taf1c",0,0,0,0
"14739","Pkhd1",0,0,0,0
"14740","Gbp4",0,0,0,0
"14741","Agpat2",0,0,0,0
"14742","Lhfpl1",0,0,0,0
"14743","Hmmr",0,0,0,0
"14744","Hist1h3e",0,0,0,0
"14745","Gpr52",0,0,0,0
"14746","Hnrnph3",0,0,0,0
"14747","Fgd3",0,0,0,0
"14748","Ccna1",0,0,0,0
"14749","A330076C08Rik",0,0,0,0
"14750","X4930503L19Rik",0,0,0,0
"14751","Pramel3",0,0,0,0
"14752","Ch25h",0,0,0,0
"14753","Grin2d",0,0,0,0
"14754","X5830415F09Rik",0,0,0,0
"14755","Rpl30",0,0,0,0
"14756","Gm4961",0,0,0,0
"14757","Dpy19l2",0,0,0,0
"14758","Exd1",0,0,0,0
"14759","Lmod1",0,0,0,0
"14760","Gm5129",0,0,0,0
"14761","Hist1h3d",0,0,0,0
"14762","Rffl",0,0,0,0
"14763","Speer4b",0,0,0,0
"14764","Cysltr2",0,0,0,0
"14765","D430036J16Rik",0,0,0,0
"14766","Bambi.ps1",0,0,0,0
"14767","Pcdhgc5",0,0,0,0
"14768","Pfkfb1",0,0,0,0
"14769","Galnt3",0,0,0,0
"14770","Pcdhga7",0,0,0,0
"14771","Spc24",0,0,0,0
"14772","Slc22a18",0,0,0,0
"14773","Gm4827",0,0,0,0
"14774","Ucma",0,0,0,0
"14775","Adam5",0,0,0,0
"14776","Eqtn",0,0,0,0
"14777","Gm2061",0,0,0,0
"14778","Rsph6a",0,0,0,0
"14779","Nkpd1",0,0,0,0
"14780","Snord89",0,0,0,0
"14781","Samd5",0,0,0,0
"14782","Cldn15",0,0,0,0
"14783","Snord12",0,0,0,0
"14784","Gabrg3",0,0,0,0
"14785","Mamstr",0,0,0,0
"14786","Prr15",0,0,0,0
"14787","Leap2",0,0,0,0
"14788","D330045A20Rik",0,0,0,0
"14789","Slc2a9",0,0,0,0
"14790","X4933430I17Rik",0,0,0,0
"14791","Zfp58",0,0,0,0
"14792","Rims3",0,0,0,0
"14793","Gm6498",0,0,0,0
"14794","Zpbp2",0,0,0,0
"14795","Dbh",0,0,0,0
"14796","Trmt13",0,0,0,0
"14797","X1700013H16Rik",0,0,0,0
"14798","Parpbp",0,0,0,0
"14799","Gm20337",0,0,0,0
"14800","Gm6297",0,0,0,0
"14801","Kif2c",0,0,0,0
"14802","Klf5",0,0,0,0
"14803","Klk13",0,0,0,0
"14804","Gpr64",0,0,0,0
"14805","Ager",0,0,0,0
"14806","Vmn1r32",0,0,0,0
"14807","Clcn5",0,0,0,0
"14808","Rad51c",0,0,0,0
"14809","Fblim1",0,0,0,0
"14810","Cd14",0,0,0,0
"14811","Erp27",0,0,0,0
"14812","Mettl24",0,0,0,0
"14813","Slc22a20",0,0,0,0
"14814","X9530080O11Rik",0,0,0,0
"14815","Bloc1s3",0,0,0,0
"14816","Slc27a5",0,0,0,0
"14817","Ctu1",0,0,0,0
"14818","Vgll3",0,0,0,0
"14819","Lrp2bp",0,0,0,0
"14820","Gm4477",0,0,0,0
"14821","Xpnpep2",0,0,0,0
"14822","Gm20754",0,0,0,0
"14823","X9530059O14Rik",0,0,0,0
"14824","X4930593C16Rik",0,0,0,0
"14825","Scnn1a",0,0,0,0
"14826","Gpr128",0,0,0,0
"14827","X4930486L24Rik",0,0,0,0
"14828","X4930455H04Rik",0,0,0,0
"14829","X1110019D14Rik",0,0,0,0
"14830","Catsperg1",0,0,0,0
"14831","Cryga",0,0,0,0
"14832","Casp8",0,0,0,0
"14833","Snai2",0,0,0,0
"14834","Vpreb1",0,0,0,0
"14835","Gbp11",0,0,0,0
"14836","Ccdc93",0,0,0,0
"14837","Glt28d2",0,0,0,0
"14838","Crb3",0,0,0,0
"14839","BC052688",0,0,0,0
"14840","Gm1943",0,0,0,0
"14841","F8",0,0,0,0
"14842","Serpinb6c",0,0,0,0
"14843","Vmn2r1",0,0,0,0
"14844","Cyp4a12b",0,0,0,0
"14845","Vmn2r3",0,0,0,0
"14846","Cyp20a1",0,0,0,0
"14847","Cyp2t4",0,0,0,0
"14848","AF357399",0,0,0,0
"14849","Gm4432",0,0,0,0
"14850","Surf6",0,0,0,0
"14851","Fzd10",0,0,0,0
"14852","Ly6g5b",0,0,0,0
"14853","Il6ra",0,0,0,0
"14854","Dpf3",0,0,0,0
"14855","Oprm1",0,0,0,0
"14856","Tmem253",0,0,0,0
"14857","X2410018L13Rik",0,0,0,0
"14858","Trpm4",0,0,0,0
"14859","Gm15708",0,0,0,0
"14860","Aox4",0,0,0,0
"14861","Trim43a",0,0,0,0
"14862","Rbm44",0,0,0,0
"14863","Pole",0,0,0,0
"14864","Cpn1",0,0,0,0
"14865","AI427809",0,0,0,0
"14866","Gm8363",0,0,0,0
"14867","X1110008F13Rik",0,0,0,0
"14868","Lrrc25",0,0,0,0
"14869","X4933405L10Rik",0,0,0,0
"14870","Lbx2",0,0,0,0
"14871","Slc44a3",0,0,0,0
"14872","Krt9",0,0,0,0
"14873","Colec11",0,0,0,0
"14874","Twist2",0,0,0,0
"14875","Mfsd12",0,0,0,0
"14876","Mip",0,0,0,0
"14877","Gm13251",0,0,0,0
"14878","Myct1",0,0,0,0
"14879","Adamtsl5",0,0,0,0
"14880","Mir181b.1",0,0,0,0
"14881","X4930579G18Rik",0,0,0,0
"14882","Gm20063",0,0,0,0
"14883","Gm10941",0,0,0,0
"14884","Phldb3",0,0,0,0
"14885","Zfp541",0,0,0,0
"14886","Prnd",0,0,0,0
"14887","X1700001L05Rik",0,0,0,0
"14888","X5031414D18Rik",0,0,0,0
"14889","Taf7l",0,0,0,0
"14890","Got1l1",0,0,0,0
"14891","Mtag2",0,0,0,0
"14892","Cdc6",0,0,0,0
"14893","Cd200r1",0,0,0,0
"14894","Farp2",0,0,0,0
"14895","X1700001P01Rik",0,0,0,0
"14896","X4930557J02Rik",0,0,0,0
"14897","Gm16796",0,0,0,0
"14898","Zfp641",0,0,0,0
"14899","Fnd3c2",0,0,0,0
"14900","Spats1",0,0,0,0
"14901","C030018K13Rik",0,0,0,0
"14902","Mael",0,0,0,0
"14903","Olfr1093",0,0,0,0
"14904","Snora19",0,0,0,0
"14905","X1700105P06Rik",0,0,0,0
"14906","Snord42b",0,0,0,0
"14907","A330069E16Rik",0,0,0,0
"14908","D630041G03Rik",0,0,0,0
"14909","Cd5",0,0,0,0
"14910","Dmrt3",0,0,0,0
"14911","Gm17455",0,0,0,0
"14912","C530005A16Rik",0,0,0,0
"14913","Pcdhga12",0,0,0,0
"14914","Cox7b2",0,0,0,0
"14915","Tex38",0,0,0,0
