"","gene","BOOST_Ising","BOOST_GP","SPARK","BinSpect"
"4783","SNX24",0,0,0,0
"4784","ETNK2",0,0,0,1
"4785","CD47",0,0,0,1
"4786","ACAP2",0,0,0,1
"4787","KAT6B",0,0,0,0
"4788","MGLL",0,0,0,0
"4789","SDF2L1",0,0,0,0
"4790","CYTH2",0,0,0,0
"4791","DNAJC1",0,0,0,1
"4792","PPA1",0,0,0,1
"4793","ZNF22",0,0,0,0
"4794","ABCB8",0,0,0,0
"4795","EIF2B3",0,0,0,0
"4796","CLINT1",1,0,0,0
"4797","NAA10",0,0,0,0
"4798","SHISA4",0,0,0,0
"4799","NOP2",0,0,0,0
"4800","DIMT1",0,0,0,0
"4801","JMJD4",0,0,0,0
"4802","FANCD2",0,0,0,0
"4803","PRRC2B",0,0,0,0
"4804","PCDH1",0,0,0,0
"4805","SEPT11",0,0,0,1
"4806","RIPK1",0,0,0,1
"4807","NEIL1",0,0,0,0
"4808","MPC2",0,0,0,1
"4809","KCMF1",0,0,0,1
"4810","LGALS9",0,0,0,1
"4811","COPB2",0,0,0,1
"4812","UBE2K",0,0,0,1
"4813","HLA.DQA1",0,0,0,1
"4814","USP14",0,0,0,1
"4815","NQO1",0,0,0,0
"4816","IKBIP",0,0,0,0
"4817","CCDC167",0,0,0,0
"4818","DNMT1",0,0,0,0
"4819","PTPRG",0,0,0,0
"4820","RINT1",0,0,0,0
"4821","CTHRC1",1,1,1,1
"4822","CD34",0,0,0,0
"4823","TPBG",0,0,0,0
"4824","DOCK10",0,0,0,0
"4825","PXDC1",0,0,0,0
"4826","CNN3",0,0,0,1
"4827","NBN",0,0,0,1
"4828","FAM160A2",0,0,0,0
"4829","AGPAT4",0,0,0,0
"4830","PCYT1A",0,0,0,1
"4831","PDHX",0,0,0,0
"4832","MRPS23",0,0,0,0
"4833","FAM45A",0,0,0,0
"4834","CDKN1B",0,0,0,1
"4835","PITPNA",0,0,0,0
"4836","STAM2",0,0,0,0
"4837","SNCG",0,0,0,1
"4838","FAM96B",0,0,0,0
"4839","UTP18",0,0,0,1
"4840","NFYB",0,0,0,1
"4841","PARN",0,0,0,1
"4842","COL27A1",0,0,0,0
"4843","COMMD9",0,0,0,0
"4844","ZDHHC9",0,0,0,0
"4845","CDYL",0,0,0,0
"4846","TMEM222",0,0,0,0
"4847","NDUFS8",0,0,0,1
"4848","STS",0,0,0,0
"4849","MRPL37",0,0,0,0
"4850","USP5",0,0,0,1
"4851","FOXM1",0,0,0,0
"4852","SETD1A",0,0,0,0
"4853","CUL2",0,0,0,1
"4854","KPNA4",0,0,0,1
"4855","GOSR2",0,0,0,0
"4856","LUZP1",0,0,0,0
"4857","RAB6B",0,0,0,0
"4858","ANAPC5",0,0,0,1
"4859","GMCL1",0,0,0,0
"4860","CLDN12",0,0,0,1
"4861","TECPR1",0,0,0,0
"4862","ACTR3B",0,0,0,0
"4863","ZDHHC3",0,0,0,1
"4864","ARID3B",0,0,0,0
"4865","ANAPC2",0,0,0,0
"4866","MTIF2",0,0,0,0
"4867","HSPD1",1,0,0,1
"4868","ARFGAP1",0,0,0,0
"4869","PCNXL4",0,0,0,1
"4870","MKRN1",0,0,0,0
"4871","RNF167",0,0,0,0
"4872","LINGO1",0,0,0,0
"4873","RNF146",0,0,0,1
"4874","PNPO",0,0,0,1
"4875","NCOA6",0,0,0,1
"4876","TYK2",0,0,0,0
"4877","ZNF43",0,0,0,0
"4878","SETD6",0,0,0,0
"4879","TRIM52",0,0,0,0
"4880","JAG1",0,0,0,0
"4881","NXT2",0,0,0,0
"4882","SYT15",0,0,0,0
"4883","RASD1",0,0,0,1
"4884","DKK2",0,0,0,0
"4885","ZFP91",0,0,0,1
"4886","CRYAB",0,0,0,1
"4887","MIS18A",0,0,0,0
"4888","WLS",0,0,0,0
"4889","SPAST",0,0,0,0
"4890","TEX2",0,0,0,1
"4891","ATP1B1",0,0,0,0
"4892","RRP1B",0,0,0,0
"4893","VPS13C",0,0,0,0
"4894","GTF2IRD2",0,0,0,0
"4895","PSMB7",0,0,0,0
"4896","AFMID",0,0,0,0
"4897","C3orf52",0,0,0,0
"4898","RCL1",0,0,0,0
"4899","TMEM208",0,0,0,1
"4900","MED23",0,0,0,1
"4901","PRKRIP1",0,0,0,0
"4902","ZNF681",0,0,0,0
"4903","UQCC2",0,0,0,0
"4904","PER2",0,0,0,0
"4905","ZNF676",0,0,0,0
"4906","BIVM",0,0,0,0
"4907","PLA2G15",0,0,0,0
"4908","SPA17",0,0,0,0
"4909","MRPS34",0,0,0,0
"4910","FEM1B",0,0,0,1
"4911","STK4",0,0,0,0
"4912","R3HDM4",0,0,0,0
"4913","C12orf10",0,0,0,0
"4914","MOV10",0,0,0,0
"4915","ZMAT1",0,0,0,0
"4916","PPP1R9B",0,0,0,1
"4917","KLHL18",0,0,0,0
"4918","RNF181",0,0,0,0
"4919","ATP5S",0,0,0,0
"4920","ATG3",0,0,0,1
"4921","CCDC53",0,0,0,0
"4922","KCNMA1",0,0,0,0
"4923","ZMPSTE24",0,0,0,0
"4924","DARS2",0,0,0,0
"4925","SHFM1",0,0,0,1
"4926","NCCRP1",0,0,0,0
"4927","GOLGA2",0,0,0,0
"4928","WNT10A",0,0,0,0
"4929","E2F8",0,0,0,0
"4930","TMEM183A",0,0,0,1
"4931","CCDC73",0,0,0,0
"4932","SLC48A1",0,0,0,0
"4933","KLF10",0,0,0,1
"4934","EHBP1",0,0,0,0
"4935","MMP23B",0,0,0,0
"4936","CYTH3",0,0,0,0
"4937","ZNF700",0,0,0,0
"4938","GPR157",0,0,0,1
"4939","VPS13A",0,0,0,0
"4940","SAMD11",0,0,0,0
"4941","CCNG2",0,0,0,1
"4942","KIAA1671",0,0,0,1
"4943","MRTO4",0,0,0,1
"4944","NPAT",0,0,0,0
"4945","P3H2",0,0,0,0
"4946","BEST1",0,0,0,0
"4947","AMOTL2",0,0,0,0
"4948","SNX12",0,0,0,0
"4949","CAPRIN2",0,0,0,0
"4950","CDK1",0,0,0,1
"4951","ZNF420",0,0,0,0
"4952","PRKCDBP",0,0,0,0
"4953","PKN1",0,0,0,1
"4954","ZNF117",0,0,0,1
"4955","TWIST2",0,0,0,0
"4956","CAV1",0,0,0,1
"4957","CLPTM1",0,0,0,1
"4958","THBD",0,0,0,0
"4959","AAMP",0,0,0,1
"4960","BIRC3",0,0,0,0
"4961","MAPRE1",0,0,0,1
"4962","TLE3",1,0,0,0
"4963","C6orf1",0,0,0,0
"4964","MAPK10",0,0,0,0
"4965","ERCC6",0,0,0,0
"4966","TLE2",0,0,0,0
"4967","PINK1",0,0,0,0
"4968","SSFA2",0,0,0,1
"4969","CDKN2AIPNL",0,0,0,0
"4970","TRAFD1",0,0,0,0
"4971","DUSP6",0,0,0,1
"4972","GRASP",0,0,0,0
"4973","MMP15",0,0,0,1
"4974","PWWP2B",0,0,0,0
"4975","ENKD1",0,0,0,0
"4976","TTC7A",0,0,0,0
"4977","RNF144B",0,0,0,0
"4978","AP1M2",1,0,0,1
"4979","NREP",0,0,0,1
"4980","ARX",0,0,0,0
"4981","MTHFD1L",0,0,0,0
"4982","DIRC2",0,0,0,0
"4983","B3GNT9",0,0,0,0
"4984","TXNDC12",0,0,0,0
"4985","PPP1R3B",0,0,0,0
"4986","MTUS1",0,0,0,0
"4987","KIAA0040",0,0,0,1
"4988","ADH5",0,0,0,1
"4989","BTN2A2",0,0,0,0
"4990","TMEM135",0,0,1,1
"4991","YLPM1",0,0,0,0
"4992","L3MBTL2",0,0,0,0
"4993","SAMD9L",0,0,0,0
"4994","RNF31",0,0,0,0
"4995","AHR",1,0,0,1
"4996","EXOC3",0,0,0,0
"4997","ANAPC7",0,0,0,0
"4998","NT5DC2",0,0,0,1
"4999","DCAF7",0,0,0,0
"5000","GORASP1",0,0,0,0
"5001","COPZ1",0,0,0,1
"5002","ABCC11",0,0,0,0
"5003","FAM167B",0,0,0,0
"5004","ENC1",0,0,0,1
"5005","AC004158.1",0,0,0,0
"5006","GOSR1",1,0,0,1
"5007","COPE",0,0,0,0
"5008","FUNDC1",0,0,0,0
"5009","KIAA1324",1,0,0,1
"5010","CRYL1",0,0,0,0
"5011","WBP11",0,0,0,1
"5012","ZNF362",0,0,0,0
"5013","NR3C1",0,0,0,0
"5014","C9orf114",0,0,0,0
"5015","SLC25A11",0,0,0,0
"5016","FAM168B",0,0,0,1
"5017","CHCHD10",0,0,0,1
"5018","IPO5",0,0,0,1
"5019","CARS",0,0,0,0
"5020","ACADSB",0,0,0,1
"5021","NDUFS3",0,0,0,0
"5022","TSPAN4",0,0,0,0
"5023","NUDT19",0,0,0,1
"5024","PUF60",0,0,0,0
"5025","GLIS2",0,0,1,1
"5026","FAXDC2",0,0,0,0
"5027","HK1",1,0,0,0
"5028","VPS18",0,0,0,0
"5029","DEDD2",0,0,0,0
"5030","LTB",0,0,0,0
"5031","YTHDF2",0,0,0,1
"5032","LMTK3",0,0,0,1
"5033","HPS1",0,0,0,1
"5034","AKR7A2",0,0,0,1
"5035","RRNAD1",0,0,0,0
"5036","ZNF525",0,0,0,0
"5037","LONP1",0,0,0,0
"5038","MCC",0,0,0,0
"5039","PIGL",0,0,0,0
"5040","PIK3C3",0,0,0,0
"5041","ZNF445",0,0,0,0
"5042","KIAA0319L",0,0,0,0
"5043","KNDC1",0,0,0,0
"5044","PHACTR2",0,0,0,1
"5045","SLC5A6",0,0,0,1
"5046","DCAF8",0,0,0,1
"5047","LGMN",0,0,1,1
"5048","TAF1A",0,0,0,0
"5049","VASP",0,0,0,1
"5050","NMRAL1",0,0,0,0
"5051","GNB5",0,0,0,1
"5052","CNKSR1",0,0,0,0
"5053","TRIM24",0,0,0,0
"5054","MTG1",0,0,0,0
"5055","ARMC9",0,0,0,0
"5056","SLC4A2",0,0,0,0
"5057","SH3BGRL2",0,0,0,0
"5058","PLCG2",0,0,0,0
"5059","RNF2",0,0,0,0
"5060","CPVL",0,0,0,0
"5061","AR",0,0,0,1
"5062","PSME1",0,0,0,1
"5063","PROSER3",0,0,0,0
"5064","NBPF20",0,0,0,1
"5065","SRSF10",0,0,0,1
"5066","TAPT1",0,0,0,0
"5067","FURIN",0,0,0,0
"5068","SP100",0,0,0,0
"5069","KLHDC3",0,0,0,0
"5070","CHMP4C",0,0,0,0
"5071","RUVBL1",0,0,0,0
"5072","CAPN5",0,0,0,0
"5073","PI4KA",0,0,0,1
"5074","EIF4H",0,0,0,1
"5075","C5orf51",0,0,0,0
"5076","GSDMD",0,0,0,1
"5077","ACVRL1",0,0,0,0
"5078","GPR132",0,0,0,0
"5079","FBXO32",0,0,0,0
"5080","LGR4",0,0,0,1
"5081","TNFRSF4",0,0,0,0
"5082","SLAMF8",0,0,0,0
"5083","YIPF6",0,0,0,1
"5084","SLC39A8",0,0,0,0
"5085","C22orf39",0,0,0,0
"5086","BTRC",0,0,0,0
"5087","LARP1",0,0,0,1
"5088","NDUFB2",0,0,0,1
"5089","GARS",0,0,0,1
"5090","GRHL2",0,0,0,0
"5091","FDX1",0,0,0,0
"5092","LAMTOR5",0,0,0,1
"5093","HELLS",0,0,0,0
"5094","SGCB",0,0,0,0
"5095","RAPGEF1",0,0,0,1
"5096","IDS",0,0,0,1
"5097","ARL1",0,0,0,1
"5098","RFX2",0,0,0,0
"5099","DYRK1B",0,0,0,0
"5100","HYAL2",0,0,0,0
"5101","FADS3",0,0,0,0
"5102","PWP2",0,0,0,0
"5103","GPR180",0,0,0,0
"5104","KDM7A",0,0,0,0
"5105","TFAP2A",0,0,0,0
"5106","PAK1",0,0,0,0
"5107","LRRC8E",0,0,0,1
"5108","MPC1",0,0,0,0
"5109","ECHDC2",0,0,0,0
"5110","ICE2",0,0,0,0
"5111","DNLZ",0,0,0,0
"5112","STK3",0,0,0,1
"5113","NUDT1",0,0,0,0
"5114","PHPT1",0,0,0,0
"5115","RNF219",0,0,0,0
"5116","MTMR10",0,0,0,0
"5117","MRPL4",0,0,0,0
"5118","CAMKMT",0,0,0,0
"5119","ZNF75D",0,0,0,0
"5120","MRPS2",0,0,0,0
"5121","HCFC1",0,0,0,0
"5122","DCAF12",0,0,0,1
"5123","MAF1",0,0,0,0
"5124","CHCHD6",0,0,0,0
"5125","MZB1",0,0,0,0
"5126","GADD45A",0,0,0,0
"5127","UBE2E3",0,0,0,0
"5128","METTL15",0,0,0,0
"5129","HNRNPUL1",0,0,0,0
"5130","VSIG2",0,0,0,0
"5131","PDK3",0,0,0,0
"5132","FAM127A",0,0,0,0
"5133","PIGN",0,0,0,0
"5134","SAMHD1",0,0,0,1
"5135","NUBPL",0,0,0,0
"5136","ZNF394",0,0,0,0
"5137","SERINC5",0,0,0,1
"5138","GOLGA7",0,0,0,0
"5139","EXOSC2",0,0,0,0
"5140","ZNF724P",0,0,0,0
"5141","SRSF1",0,0,0,1
"5142","CRTC3",0,0,0,1
"5143","HSD11B1L",0,0,0,0
"5144","ITPR2",0,0,0,1
"5145","PCTP",0,0,0,0
"5146","GATA6",0,0,0,0
"5147","TRIM37",0,0,0,0
"5148","POLI",0,0,0,0
"5149","PRKD2",0,0,0,0
"5150","SUOX",0,0,0,0
"5151","BRD2",0,0,0,1
"5152","LRRC41",0,0,0,0
"5153","VTI1A",0,0,0,0
"5154","PDSS2",0,0,0,0
"5155","CDC27",0,0,0,0
"5156","SCNM1",0,0,0,0
"5157","D2HGDH",0,0,0,1
"5158","HRSP12",0,0,0,0
"5159","CEP350",0,0,0,0
"5160","CEBPD",0,0,0,1
"5161","TKFC",0,0,0,0
"5162","GLUD2",0,0,0,0
"5163","PRKD3",0,0,0,0
"5164","DSTN",0,0,0,0
"5165","LY6K",0,0,0,0
"5166","PLGLB1",0,0,0,0
"5167","CLPX",0,0,0,0
"5168","EMG1",0,0,0,1
"5169","CDH11",0,0,0,1
"5170","HPX",0,0,1,1
"5171","GCAT",0,0,0,0
"5172","RABGAP1",0,0,0,0
"5173","ATP6V1A",1,0,0,1
"5174","SMARCA5",0,0,0,1
"5175","PRR15",0,0,0,0
"5176","DIO1",0,0,0,0
"5177","UGCG",0,0,0,1
"5178","RHBDF2",0,0,0,0
"5179","ENOPH1",0,0,0,1
"5180","AMDHD2",0,0,0,0
"5181","EXOC5",0,0,0,1
"5182","ALG14",0,0,0,1
"5183","SCARF2",0,0,0,0
"5184","RRN3",0,0,0,0
"5185","C6orf62",0,0,0,1
"5186","EIF5",0,0,0,0
"5187","METTL5",0,0,0,0
"5188","ELF2",0,0,0,0
"5189","PPP1R8",0,0,0,0
"5190","RAB27A",0,0,0,0
"5191","AFF4",0,0,0,1
"5192","SNAP47",0,0,0,0
"5193","FAM171A1",0,0,0,0
"5194","MPV17L2",0,0,0,0
"5195","WNK1",0,0,0,1
"5196","KIF11",0,0,0,0
"5197","PCF11",0,0,0,1
"5198","NOTCH2",0,0,0,1
"5199","PKDCC",0,0,0,0
"5200","TBCE",0,0,0,0
"5201","DIDO1",0,0,0,0
"5202","ZNF91",0,0,0,1
"5203","ZNF446",0,0,0,0
"5204","PAICS",0,0,0,1
"5205","PPM1L",0,0,0,0
"5206","CLN5",0,0,0,0
"5207","PCK2",0,0,0,1
"5208","EXTL2",0,0,0,0
"5209","MLH1",0,0,0,1
"5210","TCEAL1",0,0,0,1
"5211","FKBP1C",0,0,0,0
"5212","ZRANB2",0,0,0,0
"5213","ADGRL1",0,0,0,0
"5214","SDHAF4",0,0,0,0
"5215","PMM2",0,0,0,0
"5216","UPF1",0,0,0,1
"5217","WNT2",0,0,0,0
"5218","EAPP",0,0,0,1
"5219","MDH2",0,0,0,1
"5220","IDO1",0,0,0,0
"5221","MBIP",0,0,0,0
"5222","PDE4A",0,0,0,0
"5223","GRIPAP1",0,0,0,0
"5224","SERPINB6",1,0,0,0
"5225","PLD6",0,0,0,0
"5226","SEC11A",0,0,0,1
"5227","REEP3",1,0,0,1
"5228","RAB5C",0,0,0,1
"5229","SPPL2B",0,0,1,0
"5230","CREB5",0,0,0,0
"5231","ANKRD13B",0,0,0,0
"5232","NAE1",0,0,0,0
"5233","SHARPIN",0,0,0,0
"5234","SMARCE1",0,0,0,1
"5235","GOLGA6L9",0,0,0,0
"5236","ZNF814",0,0,0,0
"5237","RASSF4",0,0,0,0
"5238","CXorf40B",0,0,0,1
"5239","ZNF684",0,0,0,0
"5240","PCED1B",0,0,0,0
"5241","SERPINA1",0,0,0,0
"5242","GM2A",0,0,0,1
"5243","ZNF275",0,0,0,0
"5244","TPD52L2",0,0,0,1
"5245","PLGLB2",0,0,0,0
"5246","CENPJ",0,0,0,0
"5247","COMMD5",0,0,0,1
"5248","ABCB10",0,0,0,1
"5249","FKRP",0,0,0,0
"5250","FAM114A1",0,0,0,1
"5251","VWF",0,0,1,1
"5252","NOL8",0,0,0,0
"5253","ARHGEF16",0,0,0,0
"5254","BUB3",0,0,0,1
"5255","AC012005.3",0,0,0,0
"5256","GSR",0,0,0,1
"5257","NUDT22",0,0,0,0
"5258","MRPL27",0,0,0,1
"5259","ZC3H12D",0,0,0,0
"5260","RAC2",0,0,0,0
"5261","LYRM2",0,0,0,0
"5262","RASGRP1",0,0,0,0
"5263","WBSCR27",0,0,0,0
"5264","WDTC1",0,0,0,0
"5265","MTHFD2",0,0,0,1
"5266","PEG10",0,0,1,1
"5267","YWHAG",0,0,0,1
"5268","MRPS30",0,0,0,0
"5269","C14orf1",0,0,0,1
"5270","SH3RF1",0,0,0,0
"5271","CLEC10A",0,0,0,0
"5272","TSC22D2",0,0,0,1
"5273","PCBP2",0,0,0,1
"5274","SCLT1",0,0,0,0
"5275","C11orf96",0,0,0,0
"5276","TBCC",0,0,0,0
"5277","CCL11",0,0,0,0
"5278","CHID1",0,0,0,0
"5279","LPCAT4",0,0,0,0
"5280","NFIX",0,0,0,0
"5281","FOSL2",0,0,0,1
"5282","EDEM1",0,0,0,0
"5283","DTNB",0,0,0,0
"5284","HSPA4",1,0,0,1
"5285","NDUFC2",0,0,0,0
"5286","RBM25",0,0,0,1
"5287","PAWR",0,0,0,0
"5288","PACSIN3",0,0,0,1
"5289","MAFF",0,0,0,0
"5290","PLEC",0,0,0,0
"5291","TMEM127",0,0,0,1
"5292","STK32C",0,0,0,0
"5293","REPS2",0,0,0,0
"5294","FGD1",0,0,0,0
"5295","AHCYL2",0,0,0,0
"5296","TUSC2",0,0,0,1
"5297","TMEM132A",0,0,0,1
"5298","C5orf15",0,0,0,0
"5299","KCNQ1",0,0,0,0
"5300","ARID5B",0,0,0,0
"5301","LMF2",0,0,0,0
"5302","TENM4",0,0,0,0
"5303","SERTAD4",0,0,0,0
"5304","SHC4",0,0,0,0
"5305","NTN4",0,0,0,1
"5306","PPP6R2",0,0,0,1
"5307","SMPD1",0,0,0,0
"5308","CEP164",0,0,0,0
"5309","CAPN1",0,0,0,0
"5310","MUCL1",0,0,0,1
"5311","ZNF501",0,0,0,0
"5312","SCAMP4",0,0,0,1
"5313","ISLR",0,0,0,0
"5314","SORD",0,0,0,1
"5315","MTAP",0,0,0,0
"5316","CDON",0,0,0,0
"5317","MID1IP1",0,0,0,1
"5318","RNF38",0,0,0,0
"5319","PLBD2",0,0,0,0
"5320","WASL",1,0,0,1
"5321","LTBP3",0,0,0,1
"5322","ECI2",1,0,0,1
"5323","RALBP1",0,0,0,0
"5324","APOPT1",0,0,0,1
"5325","CYTIP",0,0,0,0
"5326","AGPAT3",0,0,0,0
"5327","MTL5",0,0,0,1
"5328","VDAC3",0,0,0,0
"5329","CDC42EP4",0,0,0,0
"5330","FEN1",0,0,0,0
"5331","SOS2",0,0,0,0
"5332","NOL6",0,0,0,0
"5333","NSMCE4A",0,0,0,0
"5334","RHOG",0,0,0,0
"5335","CDC42BPG",0,0,0,0
"5336","CAMK2G",0,0,0,0
"5337","SNX6",0,0,0,1
"5338","FOXP1",0,0,0,1
"5339","EIF4B",0,0,0,0
"5340","C18orf21",0,0,0,0
"5341","BMPR1A",0,0,0,0
"5342","ANKRD52",0,0,0,0
"5343","PKD1",0,0,0,0
"5344","CD53",0,0,0,1
"5345","GEMIN7",0,0,0,0
"5346","TNFRSF14",0,0,0,0
"5347","C20orf24",0,0,0,1
"5348","PITHD1",0,0,0,0
"5349","GADD45B",0,0,0,0
"5350","SPHK1",0,0,0,0
"5351","TMEM245",0,0,0,0
"5352","RPGRIP1L",0,0,0,0
"5353","JOSD2",0,0,0,0
"5354","ANKHD1",0,0,0,0
"5355","F11R",0,1,0,1
"5356","KIAA2013",0,0,0,1
"5357","OAZ2",0,0,0,0
"5358","PKP2",0,0,0,1
"5359","PGAP1",0,0,0,0
"5360","KCTD1",0,0,0,0
"5361","TROVE2",0,0,0,0
"5362","DLGAP5",0,0,0,0
"5363","MIS12",0,0,0,0
"5364","PLOD1",0,0,0,0
"5365","TM2D1",0,0,0,0
"5366","NOL10",0,0,0,0
"5367","MAD2L2",0,0,0,0
"5368","ANGPTL2",0,0,0,1
"5369","ETV5",0,0,0,0
"5370","FGFR1OP2",0,0,0,0
"5371","GALT",0,0,0,0
"5372","UBFD1",0,0,0,1
"5373","LRRC40",0,0,0,0
"5374","AGFG1",0,0,0,1
"5375","PIP5K1A",0,0,0,1
"5376","KLHL3",0,0,0,0
"5377","MAT2B",0,0,0,0
"5378","SPATA2",0,0,0,0
"5379","C1orf233",0,0,0,0
"5380","DPH3",0,0,0,0
"5381","VRK2",0,0,0,0
"5382","TMEM120A",0,0,0,0
"5383","GNB1",0,0,0,1
"5384","GPAM",0,0,0,0
"5385","TMEM98",0,0,0,0
"5386","CSTB",0,0,0,1
"5387","HLA.E",0,0,0,0
"5388","RFX5",0,0,0,0
"5389","ZNF316",0,0,0,1
"5390","S1PR3",0,0,0,0
"5391","RAD23A",0,0,0,0
"5392","NCF1",0,0,0,0
"5393","HSD17B11",0,0,0,0
"5394","PFDN1",0,0,0,1
"5395","KLHL21",0,0,0,0
"5396","DYNC1H1",0,0,0,0
"5397","CCNH",0,0,0,0
"5398","WDR44",0,0,0,0
"5399","PRNP",0,0,0,1
"5400","CLCN3",0,0,0,1
"5401","RGS1",0,0,1,1
"5402","DENND1A",0,0,0,0
"5403","MCF2L",0,0,0,0
"5404","SAFB",0,0,0,0
"5405","CDC42EP1",0,0,0,0
"5406","MFSD10",0,0,0,0
"5407","ATP6V1D",0,0,0,1
"5408","HLA.DRB1",0,0,1,1
"5409","CCL19",0,0,0,0
"5410","TRNAU1AP",0,0,0,0
"5411","TRIM38",0,0,0,0
"5412","LZTS2",0,0,0,0
"5413","DOK5",0,0,0,0
"5414","CYTH4",0,0,0,0
"5415","MTMR14",0,0,0,0
"5416","CCDC94",0,0,0,0
"5417","CCDC43",0,0,0,0
"5418","SFXN3",0,0,0,0
"5419","GCA",0,0,0,0
"5420","PRRT3",0,0,0,0
"5421","TCF3",0,0,0,1
"5422","VEZT",0,0,0,1
"5423","RFX1",0,0,0,0
"5424","TM7SF3",0,0,0,1
"5425","PPIAL4E",0,0,0,0
"5426","SBF2",0,0,0,0
"5427","GJB2",0,0,1,1
"5428","C7orf50",0,0,0,0
"5429","POLR2A",0,0,0,0
"5430","EXT1",0,0,0,1
"5431","CD2AP",0,0,0,1
"5432","ARVCF",0,0,0,0
"5433","MT1A",0,0,0,0
"5434","TPM1",0,0,0,1
"5435","COX11",0,0,0,0
"5436","SLC31A1",0,0,0,1
"5437","CLN8",0,0,0,0
"5438","FRYL",0,0,0,0
"5439","MRPL47",0,0,0,1
"5440","ST6GALNAC2",0,0,0,0
"5441","MESDC2",0,0,0,0
"5442","NSUN4",0,0,0,0
"5443","DAP3",0,0,0,1
"5444","USP10",0,0,0,1
"5445","INPP1",0,0,0,0
"5446","HERC5",0,0,0,0
"5447","PPP4R1",0,0,0,0
"5448","PARL",0,0,0,0
"5449","PPOX",0,0,0,0
"5450","ZNF408",0,0,0,0
"5451","INTS10",0,0,0,0
"5452","CKLF",0,0,0,1
"5453","ALDH1A3",0,0,0,0
"5454","BOP1",0,0,0,0
"5455","PLA2G4A",0,0,0,0
"5456","RCAN2",0,0,0,0
"5457","CMTR2",0,0,0,1
"5458","VPS4B",0,0,0,1
"5459","FITM2",0,0,0,0
"5460","ATAD3B",0,0,0,0
"5461","ACIN1",0,0,0,0
"5462","TES",0,0,0,1
"5463","GOLPH3L",0,0,0,1
"5464","PPP1R13B",0,0,0,0
"5465","CTSH",0,0,0,1
"5466","TMEM256.PLSCR3",0,0,0,0
"5467","SLCO2A1",0,0,0,0
"5468","C19orf60",0,0,0,0
"5469","WNT11",0,0,0,0
"5470","NFKBIA",0,0,0,1
"5471","LRP3",0,0,0,0
"5472","C11orf68",0,0,0,0
"5473","TRAPPC2B",0,0,0,0
"5474","ILVBL",0,0,0,0
"5475","TTC27",0,0,0,0
"5476","TUFT1",0,0,0,1
"5477","ZFYVE21",0,0,0,0
"5478","SMARCD1",0,0,0,0
"5479","LRR1",0,0,0,0
"5480","MIB1",0,0,0,1
"5481","CCDC47",0,0,0,1
"5482","UCK2",0,0,0,0
"5483","GSDMB",0,0,0,1
"5484","SREK1",0,0,0,1
"5485","ORAI2",0,0,0,0
"5486","NRL",0,0,0,0
"5487","TPSAB1",0,0,0,0
"5488","ETAA1",0,0,0,0
"5489","ZNF511",0,0,0,0
"5490","FCGR3B",0,0,0,0
"5491","HRH1",0,0,0,0
"5492","PSMD4",0,0,0,1
"5493","TMED5",0,0,0,1
"5494","MAD2L1BP",0,0,0,0
"5495","C11orf84",0,0,0,0
"5496","JDP2",0,0,0,0
"5497","STC2",0,0,1,1
"5498","SPIN2B",0,0,0,0
"5499","DNAH14",0,0,0,0
"5500","TRIM8",0,0,0,0
"5501","KRTCAP2",0,0,0,0
"5502","LPPR2",0,0,0,0
"5503","TPP1",0,0,0,0
"5504","KAT2A",0,0,0,0
"5505","SF3B4",0,0,0,0
"5506","SMG1",0,0,0,1
"5507","HIRA",0,0,0,0
"5508","NDUFS4",0,0,0,0
"5509","PCDHB1",0,0,0,0
"5510","MEX3D",1,0,0,1
"5511","MESDC1",0,0,0,1
"5512","NEDD8",0,0,0,0
"5513","SAE1",0,0,0,1
"5514","ASPM",0,0,0,0
"5515","SH3PXD2B",0,0,0,0
"5516","SNX10",0,0,0,0
"5517","ISG20L2",0,0,0,1
"5518","ZNF414",0,0,0,0
"5519","FUCA1",0,0,0,1
"5520","IPMK",0,0,0,0
"5521","NECAP1",0,0,0,0
"5522","RERE",0,0,0,1
"5523","C1orf53",0,0,0,0
"5524","PRKAR2B",0,0,0,1
"5525","ACOX2",0,0,0,0
"5526","IGF2",1,0,0,1
"5527","SDR42E1",0,0,0,0
"5528","HELZ",0,0,0,1
"5529","C1orf116",0,0,0,0
"5530","BLNK",0,0,0,0
"5531","DLST",0,0,0,0
"5532","UCHL5",0,0,0,0
"5533","FANCM",0,0,0,0
"5534","ZKSCAN2",0,0,0,0
"5535","TP53I11",0,0,0,0
"5536","MED22",0,0,0,0
"5537","DNAJC13",0,0,0,1
"5538","DCK",0,0,0,1
"5539","FGB",0,0,1,1
"5540","COMMD2",0,0,0,1
"5541","MECR",0,0,0,0
"5542","MBTPS2",0,0,0,0
"5543","TNFRSF1A",0,0,0,0
"5544","COG1",0,0,0,0
"5545","HGD",0,0,0,0
"5546","ZNF607",0,0,0,0
"5547","TMEM178B",0,0,0,0
"5548","RNASE1",0,0,0,0
"5549","LCAT",0,0,0,0
"5550","DUSP5",0,0,0,1
"5551","CXCL9",0,0,0,0
"5552","C12orf76",0,0,0,0
"5553","UBL7",0,0,0,0
"5554","YWHAE",0,0,0,1
"5555","KHSRP",0,0,0,1
"5556","TTL",0,0,0,0
"5557","RAD21",1,0,0,1
"5558","MVB12A",0,0,0,0
"5559","DCBLD1",0,0,0,0
"5560","PPIC",0,0,0,1
"5561","TBX2",0,0,0,0
